motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M5149-1.02,PHDP,-0.00013563804091853353,0.00013563804091853353,0.0008950738501317377,0.0012325874278859862
M4937-1.02,Eip75B,-0.00013498288347045106,0.00013498288347045106,0.0023498208218820055,0.0032077795362820878
M5174-1.02,Rx,0.00013412802171620155,0.00013412802171620155,0.0006805720381778763,0.0008467417440017545
M4924-1.02,Dref,0.00013409497832965545,0.00013409497832965545,0.001725297677201848,0.0020885677443986486
M1092-1.02,Lim3,-0.0001333528220195473,0.0001333528220195473,0.0017408234147340976,0.0022784162686095006
M4787-1.02,byn,-0.00013301777197050564,0.00013301777197050564,0.0006600648788102643,0.0009413375689313104
M4526-1.02,(mor)_(Homo_sapiens)_(DBD_0.89),-0.00013145971043024423,0.00013145971043024423,0.0032774873956601626,0.004501059373039787
M4783-1.02,Bteb2,0.0001313862956107045,0.0001313862956107045,0.0026175840235472332,0.0034829164696121052
M5148-1.02,pfk,0.00012972039041325595,0.00012972039041325595,0.0004945542972765418,0.0006150383544051836
M4902-1.02,D19B,-0.00012964096568209883,0.00012964096568209883,0.0015841659267181217,0.002083617608328582
M4730-1.02,Aef1,-0.0001264973640341836,0.0001264973640341836,0.0006462551952734008,0.0008053397231334472
M4952-1.02,Ets96B,0.00012446271862355,0.00012446271862355,0.0006439367622090129,0.0008514019252040451
M4896-1.02,CG6272,-0.00012369864564440802,0.00012369864564440802,0.002033376815086493,0.0027077880719333152
M6374-1.02,(scro)_(Homo_sapiens)_(DBD_0.93),-0.00012326326658124935,0.00012326326658124935,0.0012829301183353077,0.0021938141297609885
M5213-1.02,srp,0.00012304878560549876,0.00012304878560549876,0.0014196776044369014,0.0018316566292684942
M2057-1.02,unc-4,-0.00012275111330858858,0.00012275111330858858,0.00209115340286293,0.0027153714000803923
M4901-1.02,D19A,0.00012191791294888193,0.00012191791294888193,0.0008786554033046286,0.001114216336596397
M4898-1.02,crol,0.00012039750551159583,0.00012039750551159583,0.0008186130038502573,0.0011450088267504017
M4929-1.02,tgo,0.00011945354213010078,0.00011945354213010078,0.001324949270364746,0.001867471102142053
M5003-1.02,her,-0.00011867724487350457,0.00011867724487350457,0.00040297428031190743,0.0005192078625897833
M5660-1.02,(NfI)_(Homo_sapiens)_(DBD_0.80),0.00011794270476875725,0.00011794270476875725,0.0009830472348310005,0.001333263963377865
M4842-1.02,CG31782,0.0001176601996592234,0.0001176601996592234,0.0007128177079901263,0.0009614445621762023
M2009-1.02,Pph13,0.0001168580865520472,0.0001168580865520472,0.0026681289693994232,0.0031630951134132357
M2328-1.02,SU(HW),-0.0001164373790078552,0.0001164373790078552,0.0017522466917151147,0.0024927165964287474
M5104-1.02,Met,0.0001148883391871502,0.0001148883391871502,0.0008386134021950999,0.0010491440974265745
M6235-1.02,(croc)_(Homo_sapiens)_(DBD_0.92),0.00011368819773503876,0.00011368819773503876,0.000910384508186525,0.0011162043918633792
M4947-1.02,ERR,0.000111048098119853,0.000111048098119853,0.0011216562886060169,0.0014766046824351892
M4675-1.02,Mef2,0.00010998181645195215,0.00010998181645195215,0.0005429538358073363,0.0007338766703822961
M0580-1.02,(dan)_(Bombyx_mori)_(DBD_0.85),0.00010931620689881238,0.00010931620689881238,0.001135682998518503,0.001493712605896905
M1993-1.02,CG9876,0.00010797633943531014,0.00010797633943531014,0.0035145566767566705,0.004263407352030289
M1088-1.02,Dll,-0.00010755582003360631,0.00010755582003360631,0.0007304699963014363,0.0009232370269851268
M4817-1.02,CG12605,0.0001074425416723483,0.0001074425416723483,0.0005211309207247471,0.0006430557501803792
M4633-1.02,(bs)_(Homo_sapiens)_(DBD_0.96),0.00010741121649806328,0.00010741121649806328,0.0007963193800347104,0.0010923620360337584
M4897-1.02,CrebA,-0.00010653736257819272,0.00010653736257819272,0.0008922268927577668,0.001249961375802342
M5079-1.02,lmd,-0.00010632269304964345,0.00010632269304964345,0.0016427953046254454,0.002269411101066731
M4769-1.02,bowl,-0.00010568584945838157,0.00010568584945838157,0.0009542403602089794,0.0012459770169157849
M5283-1.02,z,-0.00010440387498757207,0.00010440387498757207,0.0009102864519998725,0.0012555080670382274
M1850-1.02,usp,-0.00010336894984888068,0.00010336894984888068,0.0007413822066578154,0.001045507669079941
M2038-1.02,lab,0.00010285380719463196,0.00010285380719463196,0.0006372606855752943,0.0008008860723596452
M5108-1.02,bigmax,-0.00010269453199897165,0.00010269453199897165,0.0006059406566841425,0.0008014206432142576
M2034-1.02,hbn,0.00010173621460040117,0.00010173621460040117,0.0006046535798235269,0.0007443016314813034
M2031-1.02,exd,-0.00010111217500010751,0.00010111217500010751,0.0006584859244263029,0.0008860210951668378
M5207-1.02,Sox14,-9.977395229272743e-05,9.977395229272743e-05,0.0005738697842562735,0.0007861859493839563
M5036-1.02,Hr78,-9.867540929358713e-05,9.867540929358713e-05,0.0013513045325876463,0.0019778387933086553
M0596-1.02,(mip120)_(Drosophila_yakuba)_(DBD_0.99),-9.548211831200135e-05,9.548211831200135e-05,0.0009104979279753328,0.001242428930975135
M4988-1.02,grh,-9.282964734348055e-05,9.282964734348055e-05,0.0008251797174099248,0.0010095124906985855
M2006-1.02,nub,-9.271121752819447e-05,9.271121752819447e-05,0.0012265461650333897,0.0015449878772252532
M4985-1.02,gl,-9.26306231125919e-05,9.26306231125919e-05,0.0008633013936584654,0.0011260190892565742
M2026-1.02,caup,9.070099606496535e-05,9.070099606496535e-05,0.0007869736152323097,0.0010188993289692247
M5039-1.02,Hsf,-8.998775856684086e-05,8.998775856684086e-05,0.0014329248914888074,0.001986455680460679
